web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700697757-256","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Vedain (Skiff Pilot)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/vedain-skiff-pilot-1759.php","Star Wars The Vintage Collection Vedain (Skiff Pilot)","Star Wars The Vintage Collection Vedain (Skiff Pilot) 
Part of the Special 3 Action Figures multipack which includes Vedain, Vizam and Brock Starsher.","/star-wars/images/thumbs/vedain-skiff-pilot-1759.jpg","C$30.31"
"1700697759-257","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Yavin)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-yavin-1758.php","Star Wars The Vintage Collection Luke Skywalker (Yavin)","Star Wars The Vintage Collection Luke Skywalker (Yavin) 
Walmart Exclusive Luke Skywalker, Yavin Ceremony released in 2019 in the Vintage collection set of action figures.","/star-wars/images/thumbs/luke-skywalker-yavin-1758.jpg","C$19.61"
"1700697761-258","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Princess Leia Organa (Yavin)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/princess-leia-organa-yavin-1672.php","Star Wars The Vintage Collection Princess Leia Organa (Yavin)","Star Wars The Vintage Collection Princess Leia Organa (Yavin) 
Princess Leia Organa presented Luke Skywalker and Han Solo with medals of Bravery, celebrating their involvement in the in the destruction of the Death Star.","/star-wars/images/thumbs/princess-leia-organa-yavin-1672.jpg","C$39.96"
"1700697764-259","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","R2-D2","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/r2-d2-1632.php","Star Wars The Vintage Collection R2-D2","Star Wars The Vintage Collection R2-D2 
Star Wars Vintage Collection R2-D2 VC149","/star-wars/images/thumbs/r2-d2-1632.jpg","C$45.81"
"1700697766-260","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Imperial Assault Tank Commander","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/imperial-assault-tank-commander-1631.php","Star Wars The Vintage Collection Imperial Assault Tank Commander","Star Wars The Vintage Collection Imperial Assault Tank Commander 
Star Wars Vintage Collection Imperial Assault Tank Commander VC148","/star-wars/images/thumbs/imperial-assault-tank-commander-1631.jpg","C$117.30"
"1700697768-261","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Death Star Gunner","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/death-star-gunner-1630.php","Star Wars The Vintage Collection Death Star Gunner","Star Wars The Vintage Collection Death Star Gunner 
Star Wars Vintage Collection Death Star Gunner VC147","/star-wars/images/thumbs/death-star-gunner-1630.jpg","C$35.26"
"1700697770-262","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker (Crait)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-crait-1629.php","Star Wars The Vintage Collection Luke Skywalker (Crait)","Star Wars The Vintage Collection Luke Skywalker (Crait) 
Star Wars Vintage Collection Luke Skywalker (Crait) VC146","/star-wars/images/thumbs/luke-skywalker-crait-1629.jpg","C$93.08"
"1700697772-263","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","41st Elite Corps Clone Trooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/41st-elite-corps-clone-trooper-1635.php","Star Wars The Vintage Collection 41st Elite Corps Clone Trooper","Star Wars The Vintage Collection 41st Elite Corps Clone Trooper 
Star Wars Vintage Collection 41st Elite Corps Clone Trooper VC145","/star-wars/images/thumbs/41st-elite-corps-clone-trooper-1635.jpg","C$21.75"
"1700697774-264","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Lando Calrissian (Skiff Guard)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/lando-calrissian-skiff-guard-1634.php","Star Wars The Vintage Collection Lando Calrissian (Skiff Guard)","Star Wars The Vintage Collection Lando Calrissian (Skiff Guard) 
Star Wars Vintage Collection Lando Calrissian (Skiff Guard) VC144","/star-wars/images/thumbs/lando-calrissian-skiff-guard-1634.jpg","C$15.17"
"1700697777-265","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Han Solo (Stormtrooper)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/han-solo-stormtrooper-1633.php","Star Wars The Vintage Collection Han Solo (Stormtrooper)","Star Wars The Vintage Collection Han Solo (Stormtrooper) 
Star Wars Vintage Collection Han Solo (Stormtrooper) VC143","/star-wars/images/thumbs/han-solo-stormtrooper-1633.jpg","C$24.28"
"1700697779-266","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Captain Phasma","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/captain-phasma-1628.php","Star Wars The Vintage Collection Captain Phasma","Star Wars The Vintage Collection Captain Phasma 
Star Wars Vintage Collection Captain Phasma VC142","/star-wars/images/thumbs/captain-phasma-1628.jpg","C$25.90"
"1700697781-267","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Chewbacca","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/chewbacca-1627.php","Star Wars The Vintage Collection Chewbacca","Star Wars The Vintage Collection Chewbacca 
Star Wars Vintage Collection Chewbacca VC141","/star-wars/images/thumbs/chewbacca-1627.jpg","C$23.42"
"1700697783-268","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Imperial Stormtrooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/imperial-stormtrooper-1626.php","Star Wars The Vintage Collection Imperial Stormtrooper","Star Wars The Vintage Collection Imperial Stormtrooper 
Star Wars Vintage Collection Imperial Stormtrooper VC140","/star-wars/images/thumbs/imperial-stormtrooper-1626.jpg","C$23.35"
"1700697785-269","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Lando Calrissian (Solo)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/lando-calrissian-solo-1625.php","Star Wars The Vintage Collection Lando Calrissian (Solo)","Star Wars The Vintage Collection Lando Calrissian (Solo) 
Star Wars Vintage Collection Lando Calrissian (Solo) VC139","/star-wars/images/thumbs/lando-calrissian-solo-1625.jpg","C$17.57"
"1700697788-270","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Elite Praetorian Guard","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/elite-praetorian-guard-1624.php","Star Wars The Vintage Collection Elite Praetorian Guard","Star Wars The Vintage Collection Elite Praetorian Guard 
Star Wars Vintage Collection Elite Praetorian Guard VC138","/star-wars/images/thumbs/elite-praetorian-guard-1624.jpg","C$31.31"
"1700697790-271","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Ree-Yees (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/ree-yees-reissue-6818.php","Star Wars The Vintage Collection Ree-Yees (Reissue)","Star Wars The Vintage Collection Ree-Yees (Reissue) 
Protected by Skiff Guards, Jabba the Hutt's palace bustled with court members, henchmen, and dregs of the galaxy who attempted to curry favor with the grotesque crime lord.



Included as part of the Jabba's Court Denizens Multipack.","/star-wars/images/thumbs/ree-yees-reissue-6818.jpg","null"
"1700697792-272","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Ree-Yees","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/ree-yees-1662.php","Star Wars The Vintage Collection Ree-Yees","Star Wars The Vintage Collection Ree-Yees 
Not sold individually but was included in the Jabba's Palace Adventure playset.","/star-wars/images/thumbs/ree-yees-1662.jpg","C$18.62"
"1700697794-273","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Han Solo (Carbonite)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/han-solo-carbonite-1660.php","Star Wars The Vintage Collection Han Solo (Carbonite)","Star Wars The Vintage Collection Han Solo (Carbonite) 
Not sold as a individual figure and was included as part of Walmart's Exclusive Jabba's Palace Adventure Set.","/star-wars/images/thumbs/han-solo-carbonite-1660.jpg","C$53.44"
"1700697796-274","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Klaatu","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/klaatu-1158.php","Star Wars The Vintage Collection Klaatu","Star Wars The Vintage Collection Klaatu 
Star Wars 3.75 Vintage Collection action figure Klaatu Skiff Guard.","/star-wars/images/thumbs/klaatu-1158.jpg","C$16.96"
"1700697798-275","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Princess Leia Organa Boushh","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/princess-leia-organa-boushh-1159.php","Star Wars The Vintage Collection Princess Leia Organa Boushh","Star Wars The Vintage Collection Princess Leia Organa Boushh 
Star Wars 3.75 Vintage Collection action figure Princess Leia Organa Boushh.","/star-wars/images/thumbs/princess-leia-organa-boushh-1159.jpg","C$31.72"
"1700697800-276","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Scarif Stormtrooper","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/scarif-stormtrooper-1157.php","Star Wars The Vintage Collection Scarif Stormtrooper","Star Wars The Vintage Collection Scarif Stormtrooper 
Star Wars 3.75 Vintage Collection action figure Scarif Stormtrooper","/star-wars/images/thumbs/scarif-stormtrooper-1157.jpg","C$24.65"
"1700697803-277","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Saelt-Marae (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/saelt-marae-reissue-5502.php","Star Wars The Vintage Collection Saelt-Marae (Reissue)","Star Wars The Vintage Collection Saelt-Marae (Reissue) 
Star Wars Vintage Collection Saelt-Marae (Reissue) was a centuries-old Yarkora who fed information to both the Galactic Empire and the Rebel Alliance before aligning himself with Jabba the Hutt and his criminal empire.



Reissue changes from the original release include: Updated paint, different colored boots, Return Of The Jedi 40th anniversary logo on packaging and different placement of action figure and accessories in bubble.","/star-wars/images/thumbs/saelt-marae-reissue-5502.jpg","null"
"1700697807-278","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Luke Skywalker Jedi Master","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/luke-skywalker-jedi-master-1162.php","Star Wars The Vintage Collection Luke Skywalker Jedi Master","Star Wars The Vintage Collection Luke Skywalker Jedi Master 
Star Wars Vintage Collection Wave 3 Luke Skywalker Jedi Master","/star-wars/images/thumbs/luke-skywalker-jedi-master-1162.jpg","C$16.44"
"1700697809-279","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Captain Cassian Andor (Reissue)","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/captain-cassian-andor-reissue-7464.php","Star Wars The Vintage Collection Captain Cassian Andor (Reissue)","Star Wars The Vintage Collection Captain Cassian Andor (Reissue) 
Captain Cassian Andor, a fearless captain, commands respect from his Rebel troops with his ability to keep a cool head under fire and complete his missions with minimal resources.



This reissued Cassian Andor VC 130 is a photoreal update from the original action figure released in 2018.","/star-wars/images/thumbs/captain-cassian-andor-reissue-7464.jpg","null"
"1700697811-280","https://www.actionfigure411.com/star-wars/vintage-collection-price-guide.php","Captain Cassian Andor","https://www.actionfigure411.com/star-wars/the-vintage-collection/the-vintage-collection-action-figures/captain-cassian-andor-1160.php","Star Wars The Vintage Collection Captain Cassian Andor","Star Wars The Vintage Collection Captain Cassian Andor 
Star Wars Vintage Collection Wave 3 Captain Cassian Andor.","/star-wars/images/thumbs/captain-cassian-andor-1160.jpg","C$21.46"
